a,H_core_norm,lapse_N,H_lab_norm,sound_horizon_proxy
0.02,1185.2584536444062,0.0031389009567508877,377603.01136461494,0.0
0.04945891783567134,203.28726584077464,0.018297525063070873,11110.096318493957,0.0003264880753702861
0.10052104208416834,53.034730348168864,0.06993625816420494,758.3295380723316,0.0026000457167252252
0.2006813627254509,15.024480495084696,0.23865457218777394,62.954924170752534,0.016943991084182927
0.49919839679358724,3.1149431127841005,0.7161202094760376,4.349748927017721,0.13713170123505347
1.0,1.0,0.8699849913099689,1.1494451168568582,0.3941421142829588
